date,analyst_institutional,firm_specific_catalyst,fundamental_operations,macro_sector_theme,risk_downside,sentiment_attention,technical_price_action,valuation,total
2026-02-20,-0.0037557897375639676,0.0,0.0005565286402923218,0.0,0.0,0.0,0.0009421000981354235,0.0,-0.002257160999136223
2026-02-23,0.0073150540429830066,-0.0004085508160673482,0.005195643050549722,0.0,0.0,0.0,0.0,0.0,0.01210214627746538
2026-02-24,-0.005805442391419893,0.0,-0.0040428653719511735,0.0,0.0,0.0,0.0,0.0,-0.009848307763371067
2026-02-25,-0.001194766817092006,0.0,0.0012261972824616494,0.0,0.0,0.0,0.000828020555209108,0.0,0.0008594510205787521
2026-02-26,0.0038090102544438504,0.0,0.00021295383296938346,0.0,0.0,0.0,0.0,0.0,0.004021964087413233
2026-02-27,-0.03499310639347024,0.0,-0.0004247304062385205,0.0,0.0,0.0,0.0,0.0,-0.03541783679970876
2026-03-02,-0.0023683719441197804,0.0,-0.0004991771749310899,0.0,0.0,0.0,0.0,0.0,-0.0028675491190508703
2026-03-03,-0.006464256629279469,0.0,0.0,0.0,0.0,0.0,-5.192925858858722e-05,0.0,-0.006516185887868056
2026-03-04,0.0021735680726696666,0.0,-0.0016883495636068784,0.0,0.0,0.0,0.0003309059158297376,0.0,0.0008161244248925256
2026-03-05,0.005069831112856006,0.0,-0.0007782133836701236,-0.0009577458146537123,0.0,0.0,-2.0665612696522393e-05,0.0,0.0033132063018356485
2026-03-06,-0.017682682808503408,0.0,-0.005007704522580092,0.0,0.0,0.0,0.00011998653091730998,0.0,-0.022570400800166195
2026-03-09,0.003952648608269929,0.0,4.156491083594494e-05,0.0,0.0,0.0,-0.0018932673363127519,0.0,0.0021009461827931225
2026-03-10,0.024154822488747216,0.0,0.01642348667803071,0.0,0.0,0.0,0.0,0.0,0.040578309166777925
2026-03-11,-0.00604103228438247,0.0,-0.0024267091331221747,0.0,0.0,0.0,2.0717756424120947e-05,0.0,-0.008447023661080523
2026-03-12,-0.006613727616073639,0.0,0.0,0.0018075464879199667,-7.295983228759418e-05,0.0,-0.0011538541516133843,0.0,-0.0060329951120546505
2026-03-13,-0.0058784128621507765,0.0,-0.006814041054293683,0.0,0.0,0.0,-0.006958541570273594,0.0,-0.019650995486718052
2026-03-16,0.004662363867557792,0.0,0.01532761744973683,0.0,0.0,0.0,0.0003347715447539782,0.0,0.020324752862048597
2026-03-17,-0.0005972193713693515,0.0,0.0,0.000504099102623911,0.0,0.0,0.001019457785524807,0.0,0.0009263375167793666
2026-03-18,0.010358296515593435,0.0,-5.589101629370888e-05,0.0,0.0,0.0,0.0,0.0,0.010302405499299727
2026-03-19,-0.02247650678167104,0.0,-0.002868041095390365,0.0,0.0,0.0,-0.000894089821372249,0.0,-0.026238637698433653
2026-03-20,0.015036144502915433,0.0,0.0030328971241852785,0.0,0.0,0.0,0.0,0.0,0.018069041627100713
2026-03-23,-0.01740523317129354,0.0,-1.9253913046991027e-05,0.0,0.0,0.0,-0.0007280085651261494,0.0,-0.01815249564946668
2026-03-24,-0.003706273419336439,0.0,-0.009992364577880176,0.0,0.0,0.0,0.0,0.0,-0.013698637997216614
2026-03-25,0.004498374847790915,0.0,0.00014938335478714338,0.0,0.0,0.0,0.0018179274081634778,0.0,0.006465685610741536
2026-03-26,-0.0048882980207615384,0.0,6.583009825472061e-05,0.0,0.0,0.0,0.0,0.0,-0.004822467922506818
2026-03-27,-0.014589345420146612,0.0,-0.004823810837612367,0.0,0.0,0.0,-0.00047485257040096,0.0,-0.01988800882815994
2026-03-30,-0.004320145846689325,0.0,0.0045493734989492315,0.0,0.0,0.0,0.0,0.0001994160120358445,0.00042864366429575147
2026-03-31,-0.012209579029742425,0.0,0.0,0.0,0.0,1.983035285416572e-05,0.0,0.0,-0.012189748676888261
2026-04-01,0.011580978125240138,0.0,0.0025341424640729156,0.0,0.0,0.0,0.0014398677975507772,0.0,0.015554988386863831
2026-04-02,-0.010373670258717878,0.0,-0.003613338339123807,0.0,0.0,0.0,-0.006073360016009176,0.0,-0.02006036861385086
2026-04-06,0.028698009056865096,0.0,-0.0065680596526986644,0.0,0.0,0.0,0.0,0.0,0.022129949404166432
2026-04-07,-0.0034996741014889227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034996741014889227
2026-04-08,0.0318184383239222,0.0,0.016598677740358368,0.0,0.0,0.0,0.011924224778450444,0.0,0.06034134084273102
2026-04-09,0.0022780971319857945,0.0,-0.0014210936793010761,0.0,0.0,0.0,0.0015634308791432976,0.0,0.0024204343318280155
2026-04-10,0.023794913620973523,0.0,0.007714061873193513,0.0,1.769567598805752e-05,0.0,5.6456109292516744e-05,0.0,0.03158312727944761
2026-04-13,-0.00441979872683574,0.0,-0.004456826536174319,0.0,0.0,0.0,0.0,0.0,-0.008876625263010059
2026-04-14,0.03203458843133804,0.0,0.005591902245854586,0.0,0.0,0.0,-1.674916612713941e-05,0.0,0.037609741511065484
2026-04-15,0.02008114098243978,0.0,0.0,-0.00019709780965235723,0.0,0.0,6.677581604278922e-05,0.0,0.019950818988830214
2026-04-16,0.007781530195031657,0.0,0.00045118506142958315,0.0,0.0,0.0,0.0015593197400798656,0.0,0.009792034996541106
2026-04-17,0.01055328041227915,0.0,-0.0011888341072107628,0.0,0.0,0.0,0.00045505980943043794,0.0,0.009819506114498828
2026-04-20,0.007991795404499326,0.0,0.0002417227432564816,0.0,0.0,0.0,-0.003684308946276338,0.0,0.00454920920147947
2026-04-21,0.003295676557662435,0.0,-0.000240107729194433,0.0003862319703779137,0.0,0.0,0.0,0.0,0.0034418007988459157
2026-04-22,-0.001141504227759805,0.0,-0.0011174046820824923,0.0,0.0,0.0,0.0,0.0,-0.002258908909842297
2026-04-23,0.0022667230746709886,0.0,-0.00247376554036977,0.0,0.0,0.0,0.0006816825752119492,0.0,0.00047464010951316776
2026-04-24,6.496054070032157e-06,0.0,0.0050162195681799195,0.0,0.0,0.0,1.3580030817815097e-05,0.0,0.005036295653067767
2026-04-27,-0.007857536536290148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007857536536290148
2026-04-28,0.001144000896189061,0.0,-0.0034992102291175908,0.0,0.0,0.0,-0.0023391085967909412,0.0,-0.0046943179297194715
2026-04-29,0.010065525201165524,0.0,6.042086292490302e-05,0.0,0.0,0.0,0.0032919291655890003,0.0,0.013417875229679428
2026-04-30,-0.008421604841532258,0.0,0.0019307807753951157,0.0,0.0,0.0,0.0001054234117288622,0.0,-0.00638540065440828
2026-05-01,0.0123334610713411,0.0,0.00418769753119322,0.0,0.0,0.0,0.0,0.0,0.01652115860253432
